"","sample","name","value","std","mass","sample2","date","run","keep","Date.fished","wet.sample..g.","lipid_perc","dry","fame.mg","dry.sample.g","perc_fa","perc_fa_d"
"10357","2025\08\28\SCAL_0349.DATA","18:2n-4",0.19,17.46,0.0163230240549828,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,0.0000108624636021713,0.0000507329430480668
"10358","2025\08\28\SCAL_0349.DATA","18:3n-6",0.03,17.46,0.00257731958762887,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,0.00000171512583192178,0.00000812540862872944
"10359","2025\08\28\SCAL_0349.DATA","18:3n-4",NA,17.46,NA,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,NA,NA
"10360","2025\08\28\SCAL_0349.DATA","18:3n-3",0.24,17.46,0.0206185567010309,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,0.0000137210066553743,0.0000614425708451446
"10361","2025\08\28\SCAL_0349.DATA","18:3n-1",NA,17.46,NA,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,NA,NA
"10362","2025\08\28\SCAL_0349.DATA","18:4n-3",1.29,17.46,0.110824742268041,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,0.0000737504107726367,0.000323969181336062
"10363","2025\08\28\SCAL_0349.DATA","18:4n-1",NA,17.46,NA,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,NA,NA
"10364","2025\08\28\SCAL_0349.DATA","20:0",0.03,17.46,0.00257731958762887,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,0.00000171512583192178,0.00000853653936580428
"10365","2025\08\28\SCAL_0349.DATA","20:1n-11",0.82,17.46,0.070446735395189,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,0.0000468801060725288,0.000216921298592146
"10366","2025\08\28\SCAL_0349.DATA","20:1n-9",0.46,17.46,0.0395189003436426,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,0.0000262985960894674,0.000125446165279393
"10367","2025\08\28\SCAL_0349.DATA","20:1n-7",NA,17.46,NA,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,NA,NA
"10368","2025\08\28\SCAL_0349.DATA","20:2NMID1",0.18,17.46,0.0154639175257732,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,0.0000102907549915307,0.0000487971433186109
"10369","2025\08\28\SCAL_0349.DATA","20:2n-9",0.06,17.46,0.00515463917525773,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,0.00000343025166384357,0.0000163995085818613
"10370","2025\08\28\SCAL_0349.DATA","20:2NMID2",NA,17.46,NA,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,NA,NA
"10371","2025\08\28\SCAL_0349.DATA","20:2n-6",0.29,17.46,0.024914089347079,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,0.0000165795497085773,0.0000807145217608852
"10372","2025\08\28\SCAL_0349.DATA","20:3NMIT",0.03,17.46,0.00257731958762887,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,0.00000171512583192178,0.00000832243219160035
"10373","2025\08\28\SCAL_0349.DATA","20:3n-6",0.04,17.46,0.00343642611683849,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,0.00000228683444256238,0.0000108765728323505
"10374","2025\08\28\SCAL_0349.DATA","20:4n-6",1.08,17.46,0.0927835051546392,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,0.0000617445299491843,0.000301415499997803
"10375","2025\08\28\SCAL_0349.DATA","20:3n-3",0.09,17.46,0.0077319587628866,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,0.00000514537749576536,0.000023892179904672
"10376","2025\08\28\SCAL_0349.DATA","20:4n-3",0.19,17.46,0.0163230240549828,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,0.0000108624636021713,0.0000512150778798912
"10377","2025\08\28\SCAL_0349.DATA","20:5n-3",14.86,17.46,1.2766323024055,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,0.000849558995411924,0.00396944157991704
"10378","2025\08\28\SCAL_0349.DATA","22:0",0.05,17.46,0.00429553264604811,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,0.00000285854305320298,0.000013470623577251
"10379","2025\08\28\SCAL_0349.DATA","22:1n-11",NA,17.46,NA,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,NA,NA
"10380","2025\08\28\SCAL_0349.DATA","22:1n-9",NA,17.46,NA,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,NA,NA
"10381","2025\08\28\SCAL_0349.DATA","22:1n-7",NA,17.46,NA,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,NA,NA
"10382","2025\08\28\SCAL_0349.DATA","22:2NMID1",0.06,17.46,0.00515463917525773,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,0.00000343025166384357,0.0000166491108241474
"10383","2025\08\28\SCAL_0349.DATA","22:2NMID2",0.09,17.46,0.0077319587628866,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,0.00000514537749576536,0.0000250804044392929
"10384","2025\08\28\SCAL_0349.DATA","22:2n-6",NA,17.46,NA,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,NA,NA
"10385","2025\08\28\SCAL_0349.DATA","21:5n-3",0.81,17.46,0.0695876288659794,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,0.0000463083974618882,0.000241697249951633
"10386","2025\08\28\SCAL_0349.DATA","23:0",17.46,17.46,1.5,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,0.000998203234178479,0.004479838931542
"10387","2025\08\28\SCAL_0349.DATA","22:4n-6",0.07,17.46,0.00601374570446735,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,0.00000400196027448417,0.0000187211676303489
"10388","2025\08\28\SCAL_0349.DATA","22:5n-6",0.51,17.46,0.0438144329896907,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,0.0000291571391426703,0.000138450611775389
"10389","2025\08\28\SCAL_0349.DATA","22:4n-3",NA,17.46,NA,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,NA,NA
"10390","2025\08\28\SCAL_0349.DATA","22:5n-3",0.84,17.46,0.0721649484536082,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,0.00004802352329381,0.000228505495789673
"10391","2025\08\28\SCAL_0349.DATA","24:0",NA,17.46,NA,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,NA,NA
"10392","2025\08\28\SCAL_0349.DATA","22:6n-3",26.28,17.46,2.25773195876289,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,0.00150245022876348,0.00705834172373985
"10393","2025\08\28\SCAL_0349.DATA","24:1n-9",NA,17.46,NA,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,NA,NA
"10394","2025\08\28\SCAL_0349.DATA","DMA:1",1.37,17.46,0.117697594501718,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,0.0000783240796577615,0.000399002427260603
"10395","2025\08\28\SCAL_0349.DATA","DMA:2",1.89,17.46,0.162371134020619,349,2025-08-28,"1","Y","2024-12-17",1.5027,0.885073534304983,0.20128739113972,7.8,0.302474562665657,0.000108052927411072,0.000508778484404643
"10396","2025\08\28\SCAL_0350.DATA","12:0",0.2,17.23,0.0174114915844457,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.0000116371418155633,0.0000529353912698503
"10397","2025\08\28\SCAL_0350.DATA","BHT",0,17.23,0,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0,0
"10398","2025\08\28\SCAL_0350.DATA","13:0",0.01,17.23,0.000870574579222287,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.000000581857090778162,0.00000273170538554898
"10399","2025\08\28\SCAL_0350.DATA","i:14:0",0.02,17.23,0.00174114915844457,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.00000116371418155632,0.00000550516213408258
"10400","2025\08\28\SCAL_0350.DATA","14:0",1.16,17.23,0.100986651189785,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.0000674954225302668,0.000319951187570502
"10401","2025\08\28\SCAL_0350.DATA","14:1n-9",NA,17.23,NA,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,NA,NA
"10402","2025\08\28\SCAL_0350.DATA","14:1n-7",NA,17.23,NA,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,NA,NA
"10403","2025\08\28\SCAL_0350.DATA","14:1n-5",NA,17.23,NA,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,NA,NA
"10404","2025\08\28\SCAL_0350.DATA","i:15:0",0.04,17.23,0.00348229831688915,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.00000232742836311265,0.0000107764858212423
"10405","2025\08\28\SCAL_0350.DATA","ai:15:0",0.01,17.23,0.000870574579222287,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.000000581857090778162,0.00000293669685490194
"10406","2025\08\28\SCAL_0350.DATA","15:0",0.56,17.23,0.0487521764364481,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.0000325839970835771,0.000162881806017579
"10407","2025\08\28\SCAL_0350.DATA","i16:0",0.03,17.23,0.00261172373766686,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.00000174557127233449,0.0000084399158631846
"10408","2025\08\28\SCAL_0350.DATA","16:0",15.75,17.23,1.3711549622751,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.000916424917975606,0.00431416978811979
"10409","2025\08\28\SCAL_0350.DATA","16:1n-11",0.28,17.23,0.024376088218224,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.0000162919985417886,0.0000783497897513304
"10410","2025\08\28\SCAL_0350.DATA","16:1n-9",0.14,17.23,0.012188044109112,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.00000814599927089428,0.0000401038182502662
"10411","2025\08\28\SCAL_0350.DATA","16:1n-7",1.16,17.23,0.100986651189785,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.0000674954225302668,0.000367493383762024
"10412","2025\08\28\SCAL_0350.DATA","16:1n-5",0.23,17.23,0.0200232153221126,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.0000133827130878977,0.0000663043984580111
"10413","2025\08\28\SCAL_0350.DATA","17:1:a",NA,17.23,NA,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,NA,NA
"10414","2025\08\28\SCAL_0350.DATA","i:17:0",0.57,17.23,0.0496227510156703,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.0000331658541743553,0.000161494189239839
"10415","2025\08\28\SCAL_0350.DATA","16:2n-6",0.05,17.23,0.00435287289611143,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.00000290928545389081,0.0000146267794731152
"10416","2025\08\28\SCAL_0350.DATA","ai:17:0",0.09,17.23,0.00783517121300058,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.00000523671381700346,0.0000254034354925931
"10417","2025\08\28\SCAL_0350.DATA","17:1:b:",0.05,17.23,0.00435287289611143,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.00000290928545389081,0.0000147109513906164
"10418","2025\08\28\SCAL_0350.DATA","16:2n-4",0.06,17.23,0.00522344747533372,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.00000349114254466897,0.0000168943259205025
"10419","2025\08\28\SCAL_0350.DATA","17:0",0.61,17.23,0.0531050493325595,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.0000354932825374679,0.000175832030145516
"10420","2025\08\28\SCAL_0350.DATA","Phytane",0.73,17.23,0.0635519442832269,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.0000424755676268059,0.000201986416389566
"10421","2025\08\28\SCAL_0350.DATA","16:3n-4",NA,17.23,NA,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,NA,NA
"10422","2025\08\28\SCAL_0350.DATA","17:1",0.11,17.23,0.00957632037144515,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.00000640042799855979,0.000029628991367531
"10423","2025\08\28\SCAL_0350.DATA","16:4n-3",0.03,17.23,0.00261172373766686,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.00000174557127233449,0.00000879994624400547
"10424","2025\08\28\SCAL_0350.DATA","16:4n-1",0.03,17.23,0.00261172373766686,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.00000174557127233449,0.00000850914105510616
"10425","2025\08\28\SCAL_0350.DATA","18:0",4.35,17.23,0.378699941961695,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.000253107834488501,0.00123383273638608
"10426","2025\08\28\SCAL_0350.DATA","18:1n-13",NA,17.23,NA,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,NA,NA
"10427","2025\08\28\SCAL_0350.DATA","18:1n-11",0.1,17.23,0.00870574579222287,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.00000581857090778163,0.0000282356514041022
"10428","2025\08\28\SCAL_0350.DATA","18:1n-9",0.87,17.23,0.0757399883923389,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.0000506215668977001,0.000248553390819052
"10429","2025\08\28\SCAL_0350.DATA","18:1n-7",3.88,17.23,0.337782936738247,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.000225760551221927,0.00113205807193006
"10430","2025\08\28\SCAL_0350.DATA","18:1n-5",0.14,17.23,0.012188044109112,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.00000814599927089428,0.0000398515832737291
"10431","2025\08\28\SCAL_0350.DATA","18:2d5:11",0.05,17.23,0.00435287289611143,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.00000290928545389081,0.0000145031250386972
"10432","2025\08\28\SCAL_0350.DATA","18:2n-7",NA,17.23,NA,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,NA,NA
"10433","2025\08\28\SCAL_0350.DATA","18:2n-6",0.22,17.23,0.0191526407428903,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.0000128008559971196,0.0000612123878479199
"10434","2025\08\28\SCAL_0350.DATA","18:2n-4",0.23,17.23,0.0200232153221126,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.0000133827130878977,0.0000664113953940575
"10435","2025\08\28\SCAL_0350.DATA","18:3n-6",0.03,17.23,0.00261172373766686,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.00000174557127233449,0.00000885491734818492
"10436","2025\08\28\SCAL_0350.DATA","18:3n-4",NA,17.23,NA,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,NA,NA
"10437","2025\08\28\SCAL_0350.DATA","18:3n-3",0.22,17.23,0.0191526407428903,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.0000128008559971196,0.0000633150428323051
"10438","2025\08\28\SCAL_0350.DATA","18:3n-1",0.14,17.23,0.012188044109112,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.00000814599927089428,0.0000375109140414385
"10439","2025\08\28\SCAL_0350.DATA","18:4n-3",1.18,17.23,0.10272780034823,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.0000686591367118232,0.000331443746913159
"10440","2025\08\28\SCAL_0350.DATA","18:4n-1",NA,17.23,NA,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,NA,NA
"10441","2025\08\28\SCAL_0350.DATA","20:0",0.04,17.23,0.00348229831688915,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.00000232742836311265,0.0000117086558348966
"10442","2025\08\28\SCAL_0350.DATA","20:1n-11",0.71,17.23,0.0618107951247824,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.0000413118534452495,0.000223655178129957
"10443","2025\08\28\SCAL_0350.DATA","20:1n-9",0.53,17.23,0.0461404526987812,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.0000308384258112426,0.000147617967259895
"10444","2025\08\28\SCAL_0350.DATA","20:1n-7",NA,17.23,NA,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,NA,NA
"10445","2025\08\28\SCAL_0350.DATA","20:2NMID1",1.12,17.23,0.0975043528728961,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.0000651679941671542,0.00030472378495262
"10446","2025\08\28\SCAL_0350.DATA","20:2n-9",0.06,17.23,0.00522344747533372,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.00000349114254466897,0.0000170191831907192
"10447","2025\08\28\SCAL_0350.DATA","20:2NMID2",NA,17.23,NA,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,NA,NA
"10448","2025\08\28\SCAL_0350.DATA","20:2n-6",0.33,17.23,0.0287289611143355,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.0000192012839956794,0.000093919120715473
"10449","2025\08\28\SCAL_0350.DATA","20:3NMIT",0.05,17.23,0.00435287289611143,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.00000290928545389081,0.000014092529918666
"10450","2025\08\28\SCAL_0350.DATA","20:3n-6",0.05,17.23,0.00435287289611143,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.00000290928545389081,0.0000147611124068614
"10451","2025\08\28\SCAL_0350.DATA","20:4n-6",0.95,17.23,0.0827045850261172,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.0000552764236239254,0.000280206330775896
"10452","2025\08\28\SCAL_0350.DATA","20:3n-3",0.26,17.23,0.0226349390597795,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.0000151282843602322,0.0000766462446577034
"10453","2025\08\28\SCAL_0350.DATA","20:4n-3",0.16,17.23,0.0139291932675566,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.0000093097134524506,0.0000458809573400534
"10454","2025\08\28\SCAL_0350.DATA","20:5n-3",14.58,17.23,1.26929773650609,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.000848347638354561,0.00414788213353789
"10455","2025\08\28\SCAL_0350.DATA","22:0",0.05,17.23,0.00435287289611143,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.00000290928545389081,0.0000143130109143544
"10456","2025\08\28\SCAL_0350.DATA","22:1n-11",0.03,17.23,0.00261172373766686,350,2025-08-28,"1","Y","2024-12-17",1.4962,0.90896938911912,0.197336458814099,11.4,0.295254809677655,0.00000174557127233449,0.00000822776516369384
